,site_id,agency,latitude,longitude,state,well_depth_va,hole_depth_va,category,r2_score
18,294728095200103,USGS,29.79138889,-95.3338889,TX,487.0,,2.0,0.117100931970874
19,294901095221001,USGS,29.8172222,-95.3697222,TX,1152.0,1200.0,2.0,0.876127941248878
20,295204099340201,USGS,29.8677972,-99.5671889,TX,346.0,346.0,3.0,0.0811588883254482
21,295443097554201,USGS,29.91216286,-97.9286162,TX,32.5,32.5,0.0,0.0287169675158355
22,295449095084101,USGS,29.91388889,-95.145,TX,2592.0,,3.0,0.987438699679509
23,295652090020101,USGS,29.9479816,-90.0336819,LA,775.0,,2.0,0.8455745968977493
24,295858097521801,USGS,29.98299439,-97.8719488,TX,975.0,975.0,2.0,0.0038158396888099
25,300322093452601,USGS,30.05632209,-93.757389,TX,715.0,954.0,2.0,0.8033414260898877
26,300824095274701,USGS,30.14,-95.4630556,TX,246.0,246.0,2.0,0.7149307111125054
27,300849095143301,USGS,30.14694444,-95.2425,TX,600.0,,3.0,0.3396056929981841
28,301213093191701,USGS,30.2036111,-93.3213889,LA,555.0,750.0,2.0,0.2405163811367292
29,301228095272501,USGS,30.20777778,-95.4575,TX,807.0,,2.0,0.0287961153458825
30,301237097464801,USGS,30.21033889,-97.7815833,TX,388.0,,3.0,0.3431366138912884
31,301300092584503,USGS,30.21666667,-92.98,LA,290.0,290.0,3.0,0.621466183995132
32,301505095343702,USGS,30.25138889,-95.5769444,TX,161.0,,2.0,0.4223768966669697
33,301832092234501,USGS,30.30888889,-92.3966667,LA,202.0,246.0,3.0,0.749312865271776
34,301948095290002,USGS,30.33027778,-95.4836111,TX,261.0,270.0,2.0,0.720246767264634
35,301948095290004,USGS,30.33027778,-95.4836111,TX,80.0,85.0,2.0,0.5563845512564394
36,302355088540301,USGS,30.39880955,-88.900864,MS,633.0,,2.0,0.0966734416802231
37,302406088593201,USGS,30.4054757,-88.9928119,MS,800.0,,1.0,0.2092138565495656
38,302416087505501,USGS,30.40477778,-87.8483611,AL,64.0,65.0,1.0,0.2163250879071863
39,302614091083001,USGS,30.43741316,-91.1417728,LA,1736.0,1867.0,2.0,0.0464039375596121
40,302636091083802,USGS,30.44333333,-91.1438889,LA,1754.0,1772.0,2.0,0.8262293034082971
41,302636095422801,USGS,30.4436111,-95.7080556,TX,118.0,118.0,1.0,0.6212760393094272
42,302636095422803,USGS,30.4436111,-95.7080556,TX,60.0,60.0,1.0,0.5105932431219768
43,302642091083401,USGS,30.44519075,-91.142884,LA,860.0,870.0,2.0,0.7503439340390987
44,303143095334801,USGS,30.52816667,-95.5639167,TX,181.0,190.0,2.0,0.0845123157481008
45,304120092263001,USGS,30.6890861,-92.4418003,LA,231.0,234.0,3.0,0.4684864023621157
46,304313081330001,USGS,30.7205696,-81.5497629,GA,575.0,575.0,0.0,1.0
47,304406081330502,USGS,30.73523613,-81.5512076,GA,365.0,370.0,0.0,1.0
48,304406081330503,USGS,30.73523613,-81.5512076,GA,255.0,260.0,0.0,0.7162940997043623
49,304406081330504,USGS,30.735,-81.55138889,GA,1500.0,1500.0,0.0,1.0
50,304406081330505,USGS,30.735,-81.55138889,GA,2004.0,2126.0,0.0,1.0
51,304512081343601,USGS,30.75345795,-81.5767091,GA,760.0,770.0,1.0,0.1579625264730696
52,304712084395801,USGS,30.7867738,-84.666014,GA,148.0,148.0,0.0,0.2039715692578144
53,304756081311101,USGS,30.79912457,-81.5195404,GA,990.0,1306.0,0.0,1.0
54,304806084404101,USGS,30.8018611,-84.6781111,GA,64.5,64.5,0.0,0.0539080500449695
55,304942082213801,USGS,30.82883445,-82.3604055,GA,700.0,700.0,3.0,0.0730660156366413
56,304949083165301,USGS,30.8310354,-83.2826519,GA,342.0,400.0,3.0,0.0126005211624151
57,305018093251301,USGS,30.83852975,-93.4204466,LA,164.0,240.0,2.0,0.758033537430919
58,305235084125101,USGS,30.8765799,-84.2143457,GA,467.0,971.0,2.0,0.0350338779158186
59,305356084534601,USGS,30.89713236,-84.89853519,GA,98.5,150.0,0.0,0.4282820897503929
60,305736084355801,USGS,30.96185375,-84.5960262,GA,251.0,251.0,3.0,0.1669947583537648
61,310410081343801,USGS,31.069675,-81.5774722,GA,650.0,650.0,0.0,1.0
62,310418081244701,USGS,31.0731111,-81.4141944,GA,751.0,,0.0,1.0
63,310427084591101,USGS,31.07435,-84.9863169,GA,123.0,125.0,3.0,0.3140154021433223
64,310428084310501,USGS,31.07462917,-84.5179683,GA,455.0,455.0,3.0,0.0418383224949285
65,310428084310503,USGS,31.07462917,-84.5179683,GA,42.8,42.8,3.0,0.5577626126571569
66,310507084262201,USGS,31.08546255,-84.43935489,GA,206.0,250.0,3.0,0.2968967302353975
67,310602081423601,USGS,31.10080556,-81.7100278,GA,295.0,295.0,0.0,1.0
68,310629081323301,USGS,31.10778647,-81.541296,GA,475.0,488.0,0.0,1.0
69,310651084404501,USGS,31.11435034,-84.6788066,GA,225.0,225.0,0.0,0.3602680444108208
70,310706082155101,USGS,31.11855604,-82.2654027,GA,1856.0,1970.0,3.0,0.0650736756126008
71,310810081292801,USGS,31.13634196,-81.4909336,GA,759.0,1000.0,0.0,1.0
72,310810081292802,USGS,31.13634196,-81.4909336,GA,1000.0,1000.0,0.0,1.0
73,310810081323501,USGS,31.13634147,-81.5428798,GA,,,0.0,1.0
74,310813083260301,USGS,31.13713545,-83.4340495,GA,865.0,865.0,2.0,0.0100303108905389
75,310818081293701,USGS,31.1385919,-81.4933781,GA,700.0,701.0,0.0,1.0
76,310818081294201,USGS,31.13959186,-81.49476709,GA,1158.0,1158.0,0.0,1.0
77,310822081294201,USGS,31.1387863,-81.4946837,GA,982.0,982.0,0.0,1.0
78,310835081294501,USGS,31.14305556,-81.4958333,GA,2720.0,2770.0,0.0,1.0
79,310835081294502,USGS,31.14305556,-81.4958333,GA,1400.0,1400.0,0.0,1.0
80,310901081284401,USGS,31.15053627,-81.4785167,GA,1103.0,1103.0,0.0,1.0
81,310901081284402,USGS,31.15050849,-81.4787111,GA,328.0,328.0,0.0,1.0
82,310901081284403,USGS,31.15050849,-81.4787111,GA,202.0,202.0,0.0,0.0062637638910955
83,310902081284201,USGS,31.1506111,-81.4784444,GA,205.0,208.0,0.0,0.3167960600144914
84,310906081293201,USGS,31.1517861,-81.491656,GA,604.0,604.0,0.0,9.029191040221818e-05
85,310924081295201,USGS,31.15698039,-81.4977953,GA,1003.0,1003.0,0.0,0.0002821007039489
86,310924081295202,USGS,31.15698039,-81.4977675,GA,785.0,785.0,1.0,0.0258685207600738
87,310925081312201,USGS,31.15717459,-81.5226016,GA,1100.0,1100.0,0.0,1.0
88,310925081312202,USGS,31.15717459,-81.5226016,GA,720.0,720.0,0.0,1.0
89,310925081312203,USGS,31.15717459,-81.5226016,GA,155.0,155.0,1.0,0.2782995057407917
90,310931081291002,USGS,31.1586111,-81.4861111,GA,685.0,750.0,0.0,1.0
91,310938081285301,USGS,31.16067494,-81.48079469,GA,980.0,980.0,0.0,1.0
92,310938081285302,USGS,31.1607027,-81.4807391,GA,770.0,772.0,0.0,0.0303030303030338
93,311007081301701,USGS,31.1687301,-81.50440678,GA,952.0,1002.0,0.0,1.0
94,311007081301702,USGS,31.1687912,-81.50440678,GA,790.0,790.0,0.0,1.0
95,311009084495502,USGS,31.1690707,-84.8315892,GA,75.0,75.0,0.0,0.1000983570815888
96,311009084495503,USGS,31.1690707,-84.8315892,GA,40.0,40.0,0.0,0.4763709787798885
97,311011081293101,USGS,31.1699524,-81.4917675,GA,745.0,745.0,1.0,0.0720180643578072
98,311022081304601,USGS,31.17277778,-81.5127778,GA,740.0,1000.0,0.0,0.0624670475310001
99,311022081304602,USGS,31.17277778,-81.5127778,GA,1000.0,1000.0,0.0,0.1759797441663061
100,311028081285902,USGS,31.17452778,-81.4832778,GA,750.0,750.0,0.0,0.0026163405749527
101,311059081285702,USGS,31.18315833,-81.4827111,GA,48.5,50.0,0.0,0.1724978448004942
102,311319086153601,USGS,31.22211494,-86.25995,AL,26.0,26.0,1.0,0.1141897788279658
103,311335084311901,USGS,31.22657034,-84.5218575,GA,200.0,200.0,1.0,0.2683461224798943
104,311400084295502,USGS,31.23351466,-84.49852349,GA,200.0,200.0,,0.1282458655837243
105,311454081210503,USGS,31.24830556,-81.3515,GA,175.0,175.0,1.0,0.3231391155283845
106,311456081210501,USGS,31.24883333,-81.3514167,GA,1571.0,2200.0,0.0,0.051347253622797
107,311456081210503,USGS,31.24838889,-81.3514722,GA,780.0,800.0,1.0,3.573826438751926e-05
108,311456081210504,USGS,31.24888889,-81.35138889,GA,537.0,,1.0,0.3827798887751372
109,311530081363901,USGS,31.2585606,-81.6106615,GA,500.0,620.0,0.0,1.0
110,311530081363904,USGS,31.2585606,-81.6106615,GA,412.0,412.0,0.0,1.0
111,311633081324001,USGS,31.27606074,-81.5442708,GA,1910.0,2260.0,1.0,0.0303030303030321
112,311711081283002,USGS,31.28661664,-81.4748242,GA,390.0,390.0,1.0,0.0259500064941238
113,311802084192301,USGS,31.30073555,-84.3229643,GA,417.0,417.0,3.0,0.1224968723965731
114,311802084192302,USGS,31.30073555,-84.3229643,GA,225.0,225.0,3.0,0.2050142269908221
115,311802084192303,USGS,31.30073555,-84.3229643,GA,39.0,39.0,1.0,0.4390871407248914
116,311909081281101,USGS,31.31939346,-81.4695466,GA,555.0,560.0,1.0,0.1515338256193923
117,311909081281102,USGS,31.31939346,-81.4695466,GA,435.0,440.0,1.0,0.0187510127161998
118,311909081281103,USGS,31.31939346,-81.4695466,GA,160.0,164.0,1.0,0.1243179109400708
119,312044110141901,USGS,31.3456576,-110.239245,AZ,123.67,125.0,3.0,0.41321882858723
120,312115089193601,USGS,31.35434004,-89.326729,MS,444.0,,,0.0673752191443108
121,312127084065801,USGS,31.3582351,-84.1157379,GA,208.0,208.0,3.0,0.2818715593318079
122,312207110070702,USGS,31.36890556,-110.1192944,AZ,32.0,32.0,1.0,0.0496482824254065
123,312214110071601,USGS,31.3707,-110.1221389,AZ,36.5,36.5,0.0,0.1888295082432026
124,312214110071602,USGS,31.37070278,-110.1221194,AZ,73.5,73.5,0.0,0.1671435697989528
125,312232084391701,USGS,31.3773996,-84.654639,GA,125.0,125.0,0.0,0.2497520039223379
126,312446081271203,USGS,31.4130018,-81.4531583,GA,583.0,680.0,0.0,0.0151231580809804
127,312617084110701,USGS,31.43825,-84.1850278,GA,137.0,137.0,,0.1225164482188637
128,312642110063701,USGS,31.44523056,-110.1109222,AZ,93.0,93.0,1.0,0.2905832612672171
129,312642110063702,USGS,31.4451861,-110.1109278,AZ,134.0,134.0,1.0,0.416504727642243
130,312654084210102,USGS,31.4485094,-84.3501878,GA,320.0,320.0,0.0,0.0611963903608955
131,312654084210103,USGS,31.4485094,-84.3501878,GA,690.0,,3.0,0.8247843024216114
132,312704084071601,USGS,31.45128818,-84.121017,GA,131.0,131.0,1.0,0.2342846990689088
133,312705084410301,USGS,31.45138889,-84.6841667,GA,32.0,37.0,0.0,0.2148332441229138
134,312709084161701,USGS,31.44905556,-84.2676111,GA,177.0,177.0,0.0,0.0203396114100907
135,312711083293101,USGS,31.45310278,-83.49183889,GA,272.0,,3.0,0.4293199239028565
136,312712082593301,USGS,31.4535188,-83.49238558,GA,620.0,622.0,3.0,0.0252654114798679
137,312716110063302,USGS,31.4546722,-110.1099306,AZ,28.0,28.0,1.0,0.372548532873464
138,312827084551501,USGS,31.4735062,-84.9210357,GA,612.0,612.0,2.0,0.1048455807658961
139,312827084551503,USGS,31.4735062,-84.920758,GA,140.0,140.0,2.0,0.1403517692964766
140,312853084275101,USGS,31.48156424,-84.4640786,GA,138.0,138.0,1.0,0.0145025466450322
141,312859110070601,USGS,31.4832611,-110.1186889,AZ,14.0,14.0,1.0,0.1625720975740877
142,312900110071001,USGS,31.48331944,-110.1199667,AZ,15.0,15.0,0.0,0.0002813172881438
143,312919084153801,USGS,31.48730556,-84.2583333,GA,150.0,150.0,0.0,0.3765101387364075
144,312947084092201,USGS,31.4963611,-84.1561111,GA,170.0,170.0,0.0,0.0817956018494506
145,312950084131801,USGS,31.49758333,-84.2215278,GA,200.0,200.0,,0.0002689211413164
146,313000084100301,USGS,31.50013889,-84.1674167,GA,170.0,170.0,0.0,0.0485142960425425
147,313019084104601,USGS,31.50538889,-84.1795278,GA,172.0,172.0,,0.0273161710419139
148,313031084005901,USGS,31.50878774,-84.0162937,GA,345.0,345.0,3.0,0.5961698683473196
149,313040084125901,USGS,31.5116111,-84.2091944,GA,203.0,203.0,0.0,0.186829921217084
150,313105084064202,USGS,31.5182311,-84.111851,GA,882.0,882.0,3.0,0.2572882519269063
151,313105084064301,USGS,31.5182311,-84.111851,GA,418.0,418.0,3.0,0.1728145764535456
152,313105084064302,USGS,31.5182311,-84.111851,GA,218.0,218.0,,0.0561092959799295
153,313105110074501,USGS,31.5196,-110.1296389,AZ,22.5,,0.0,0.0192938798500356
154,313108110075202,USGS,31.51913889,-110.1317528,AZ,68.5,68.5,0.0,0.3240831420692991
155,313130084101001,USGS,31.52608333,-84.1695556,GA,180.0,,0.0,0.0563020207854739
156,313146083491601,USGS,31.52962404,-83.8210092,GA,450.0,738.0,3.0,0.7343716865045077
157,313247084005001,USGS,31.5465649,-84.0137936,GA,310.0,310.0,3.0,0.3025476974396115
158,313253081433501,USGS,31.54799668,-81.7265014,GA,2070.0,4409.0,0.0,1.0
159,313253081433502,USGS,31.54799668,-81.7265014,GA,750.0,750.0,3.0,0.1555816952820665
160,313253081433503,USGS,31.54799668,-81.7265014,GA,340.0,340.0,3.0,0.0149825487358314
161,313253081433504,USGS,31.54799668,-81.7265014,GA,215.0,215.0,2.0,0.1678569751965177
162,313256091214201,USGS,31.53183343,-91.3703918,MS,436.0,436.0,2.0,0.8218898371218317
163,313302084120301,USGS,31.55055556,-84.1997222,GA,100.0,100.0,0.0,0.0021916463961361
164,313309110094301,USGS,31.554,-110.1457194,AZ,180.0,180.0,0.0,0.0246262685084625
165,313312110082301,USGS,31.5534288,-110.1403562,AZ,24.0,24.0,0.0,0.0165120161490615
166,313312110082302,USGS,31.5534288,-110.1403562,AZ,34.5,34.5,1.0,0.0159996674391864
167,313312110082303,USGS,31.5534288,-110.1403562,AZ,180.0,180.0,1.0,0.1083014897744187
168,313312110082501,USGS,31.5534288,-110.1409118,AZ,199.0,199.0,1.0,0.1081380696847212
169,313312110082502,USGS,31.5534288,-110.1409118,AZ,24.0,24.0,0.0,0.076819707419806
170,313330091223702,USGS,31.5601664,-91.3915038,MS,607.0,,2.0,0.7931671141451213
171,313450084091801,USGS,31.5807296,-84.1549077,GA,178.0,178.0,3.0,0.0970156234800236
172,313521084051001,USGS,31.58934126,-84.0860173,GA,170.0,170.0,0.0,0.207071509681766
173,313530084203202,USGS,31.59183919,-84.3426893,GA,251.0,251.0,1.0,2.619196509789923e-06
174,313532084203501,USGS,31.59239473,-84.34213369,GA,656.0,656.0,2.0,0.0033797308374563
175,313534084103001,USGS,31.59350695,-84.17490819,GA,257.0,257.0,3.0,0.5933640819755368
176,313534084103002,USGS,31.59322918,-84.17490819,GA,690.0,690.0,3.0,0.368985635252645
177,313534084103003,USGS,31.5937847,-84.1746304,GA,846.0,1347.0,3.0,0.2468491110176132
178,313554084062501,USGS,31.59767424,-84.1065734,GA,760.0,760.0,3.0,0.7188663855663747
179,313605091202201,USGS,31.60072148,-91.3395577,MS,456.0,,2.0,0.7530341926470292
180,313618110162301,USGS,31.60371389,-110.2715944,AZ,1501.0,1501.0,3.0,0.995115292244698
181,313625084041501,USGS,31.6060078,-84.0690725,GA,351.0,351.0,3.0,0.0001487691663515
182,313643110100101,USGS,31.6119,-110.1674778,AZ,12.79,12.79,1.0,0.2330494947582004
183,313643110100102,USGS,31.6118972,-110.1674778,AZ,20.79,20.79,1.0,0.0064653389364913
184,313701081543501,USGS,31.61715799,-81.9092815,GA,594.0,594.0,3.0,0.0965163633265322
185,313738110102901,USGS,31.62744444,-110.1753944,AZ,21.0,21.0,0.0,0.0532910821886747
186,313808084093601,USGS,31.63572859,-84.1599081,GA,181.0,181.0,0.0,0.366401956146214
187,313812084125001,USGS,31.63628357,-84.2135205,GA,650.0,650.0,3.0,0.0574676572883611
188,313813084125001,USGS,31.63656135,-84.2135205,GA,385.0,385.0,3.0,0.138299630587437
189,313823081154201,USGS,31.63994184,-81.2614883,GA,553.0,565.0,0.0,0.0503556647365314
190,313845081361701,USGS,31.64854994,-81.6009436,GA,870.0,870.0,3.0,0.157912091566272
191,313928089103001,USGS,31.65794094,-89.175058,MS,466.0,,2.0,0.2036177113034323
192,313953084361201,USGS,31.6646131,-84.6040841,GA,94.0,94.0,0.0,0.0359916633589157
193,313953084361202,USGS,31.6646131,-84.6043619,GA,430.0,430.0,2.0,0.0264769451333742
194,314115088392301,USGS,31.68527778,-88.6575,MS,96.0,106.0,1.0,0.8075180867440896
195,314144110104701,USGS,31.69561667,-110.1805139,AZ,53.5,53.5,1.0,0.0347191351855771
196,314144110104702,USGS,31.69558889,-110.1805278,AZ,178.5,178.5,1.0,0.0639690952488547
197,314210089084401,USGS,31.70293945,-89.1456126,MS,383.0,,2.0,0.2778222638431755
198,314248110105901,USGS,31.713525,-110.1837167,AZ,50.0,50.0,1.0,0.5367775429937764
199,314317110113401,USGS,31.72146944,-110.1933028,AZ,18.0,18.0,0.0,0.2837153942592735
200,314318110113101,USGS,31.7216861,-110.1924889,AZ,22.8,23.0,0.0,0.1821971000977659
201,314330084005401,USGS,31.72517307,-84.0140711,GA,345.0,345.0,0.0,0.0593516396036066
202,314330084005402,USGS,31.72517307,-84.0140711,GA,123.0,123.0,0.0,0.140426056371397
203,314330084005403,USGS,31.72517307,-84.0140711,GA,25.0,25.0,0.0,0.1902677363332593
204,314343081251901,USGS,31.7288271,-81.4217736,GA,802.0,802.0,1.0,0.2764765785753471
205,314511110120601,USGS,31.75269444,-110.2024111,AZ,17.6,17.6,0.0,0.0284677253007872
206,314602084473701,USGS,31.7693304,-84.7951993,GA,372.0,372.0,3.0,0.3094073288367435
207,314611084310301,USGS,31.76933266,-84.51852859,GA,433.0,433.0,3.0,0.0857906038627718
208,315113081121401,USGS,31.8536111,-81.20388889,GA,340.0,340.0,3.0,0.0072313990348752
209,315214081235301,USGS,31.87076688,-81.39788719,GA,789.0,789.0,0.0,0.0749170094317299
210,315353084192501,USGS,31.8976661,-84.3235233,GA,384.0,384.0,3.0,0.5507588587430082
211,315353084192502,USGS,31.89738834,-84.32241218,GA,151.0,151.0,3.0,0.0707622049567799
212,315356081214301,USGS,31.89909949,-81.3617762,GA,425.0,500.0,,0.8635174537735699
213,315443081185902,USGS,31.91194444,-81.31638889,GA,441.25,441.25,0.0,0.026695423984398
214,315443081185903,USGS,31.912,-81.3162778,GA,1095.0,1677.0,0.0,0.0132459159100093
215,315712106361803,USGS,31.95371338,-106.605825,TX,300.0,300.0,3.0,0.3839651301751822
216,315731083542301,USGS,31.95878374,-83.9062866,GA,550.0,550.0,2.0,0.1873184417334398
217,315731083542302,USGS,31.95878374,-83.9062866,GA,340.0,340.0,1.0,0.1543925131588005
218,315906081011202,USGS,31.9852145,-81.0198337,GA,400.0,400.0,2.0,0.5334911777491326
219,315906081011204,USGS,31.9852145,-81.0198337,GA,85.0,85.0,0.0,0.0116059747915479
220,315909110540601,USGS,31.98591464,-110.902311,AZ,965.0,965.0,,0.2180145364938355
221,315950081161201,USGS,31.99742964,-81.269834,GA,15.0,15.0,1.0,0.0088894176200637
222,315953106390601,USGS,31.99831944,-106.6516694,NM,34.0,34.0,1.0,0.1132252338112826
223,320003084240501,USGS,32.00099587,-84.4013023,GA,43.0,43.0,1.0,0.443009364739801
224,320021081124801,USGS,32.00604155,-81.2131674,GA,336.0,386.0,2.0,0.3403103116935664
225,320039084235601,USGS,32.01099567,-84.3988023,GA,55.0,55.0,1.0,0.554000565341211
226,320048084240101,USGS,32.01349558,-84.4001912,GA,60.0,60.0,1.0,0.5178461691102286
227,320107084240801,USGS,32.01877319,-84.4021357,GA,68.0,69.0,2.0,0.4255680196138969
228,320122080510204,USGS,32.02299175,-80.8503882,GA,600.0,745.0,1.0,0.4090234826313135
229,320127080511201,USGS,32.02438054,-80.853166,GA,888.0,950.0,,0.6985530873164275
230,320127080511203,USGS,32.02438054,-80.853166,GA,100.0,105.0,0.0,0.001543484838005
231,320127080511205,USGS,32.02438054,-80.853166,GA,37.0,,0.0,0.0482916448857875
232,320127080511301,USGS,32.02438054,-80.8534438,GA,145.0,150.0,1.0,0.4662475775511704
233,320139083511602,USGS,32.03,-83.8522222,GA,170.0,170.0,3.0,0.0010029018453608
234,320150080540601,USGS,32.03076877,-80.90149979,GA,1546.0,1546.0,2.0,0.9520966975846772
235,320202080541201,USGS,32.0341019,-80.9031665,GA,348.0,354.0,1.0,0.1940426051394831
236,320202080541202,USGS,32.0341019,-80.9031665,GA,62.0,62.0,0.0,0.0098608646932487
237,320202080541203,USGS,32.0341019,-80.9031665,GA,102.0,102.0,1.0,0.0561258850151312
238,320226082301101,USGS,32.04046536,-82.5012421,GA,536.0,536.0,3.0,0.2098796664985383
239,320404106385801,USGS,32.0678222,-106.6495,NM,33.5,33.5,1.0,0.1280904328497462
240,320433081042701,USGS,32.0760416,-81.0740008,GA,500.0,500.0,2.0,0.5184464615447195
241,320530081085001,USGS,32.09187268,-81.14705669,GA,406.0,413.0,2.0,0.2393869157533538
242,320622081063701,USGS,32.1063171,-81.110112,GA,344.0,360.0,2.0,0.108015988637973
243,320622081063702,USGS,32.1063171,-81.110112,GA,1520.0,1520.0,2.0,0.8393134263231952
244,320716081153501,USGS,32.1213141,-81.2595575,GA,210.0,271.0,1.0,0.2686043355899742
245,320754081364301,USGS,32.13186697,-81.6117788,GA,994.0,994.0,3.0,0.0712938672912111
246,320845110551201,USGS,32.14591115,-110.9206454,AZ,1030.0,1030.0,2.0,0.9722556828529456
247,320846080502203,USGS,32.14631848,-80.839276,SC,619.0,746.0,0.0,0.0262923967366611
248,320910080472001,USGS,32.15298539,-80.7887199,SC,214.0,,0.0,0.0405722582369819
249,320944111125701,USGS,32.16229965,-111.2164894,AZ,780.0,780.0,2.0,0.60411302471528
250,321005080442705,USGS,32.16826274,-80.7406638,SC,442.0,,0.0,0.3596552001574598
251,321058110563301,USGS,32.18285477,-110.9431463,AZ,885.0,885.0,2.0,0.9306285535208524
252,321105106442101,USGS,32.1849722,-106.7393528,NM,34.0,34.0,1.0,0.6449504412888614
253,321110083462701,USGS,32.1862753,-83.7740645,GA,330.0,699.0,2.0,0.22835014649849
254,321125080423000,USGS,32.17659547,-80.72677489,SC,212.0,,1.0,0.0148607134997738
255,321142110530301,USGS,32.1992434,-110.8881443,AZ,1010.0,1029.0,2.0,0.9962132638649714
256,321208110525001,USGS,32.20229888,-110.8964779,AZ,465.0,485.0,2.0,0.9895394187523386
257,321240081411501,USGS,32.2113062,-81.6873341,GA,804.0,804.0,2.0,0.0073401662745125
258,321240081411502,USGS,32.2113062,-81.6873341,GA,155.0,155.0,0.0,0.3229561268874175
259,321302082243601,USGS,32.21740776,-82.4098501,GA,1000.0,1000.0,3.0,0.2178654879608648
260,321332106443701,USGS,32.22565144,-106.7441681,NM,307.0,316.0,3.0,0.9675172641575416
261,321332106443702,USGS,32.22565144,-106.7441681,NM,120.0,125.0,3.0,0.9688886300027256
262,321332106443703,USGS,32.2258111,-106.7440583,NM,40.0,45.0,,0.9271014496365416
263,321358080403802,USGS,32.23298085,-80.6770526,SC,210.0,210.0,0.0,0.0042948005847378
264,321459080420101,USGS,32.24825816,-80.6984413,SC,524.0,,1.0,0.0303302010550728
265,321459080420102,USGS,32.24853593,-80.69899689,SC,239.0,,0.0,0.2932309708828619
266,321517110571802,USGS,32.25479775,-110.9556471,AZ,808.0,808.0,2.0,0.9572102617364724
267,321547111144001,USGS,32.2631313,-111.2451023,AZ,790.0,790.0,2.0,0.801128277722801
268,321551080491003,USGS,32.26436797,-80.819275,SC,300.0,,0.0,0.5212946105032312
269,321603080432202,USGS,32.26770186,-80.7226078,SC,202.0,202.0,0.0,0.1031570179981559
270,321740106481001,USGS,32.29453824,-106.8033379,NM,332.0,332.0,3.0,0.2378491449382224
271,321740106481003,USGS,32.29474167,-106.8034111,NM,50.0,50.0,3.0,0.2622862090356967
272,321740106481004,USGS,32.294816,-106.8033379,NM,640.0,693.0,3.0,0.688774226845333
273,321742081234901,USGS,32.29519648,-81.3967778,GA,185.0,285.0,1.0,0.0750739491582013
274,321742081234904,USGS,32.29519648,-81.3967778,GA,870.0,870.0,3.0,0.2606788081804254
275,321745106492101,USGS,32.2959269,-106.8230608,NM,310.0,314.0,3.0,0.3201547352671305
276,321745106492102,USGS,32.2959269,-106.8230608,NM,110.0,119.0,0.0,0.2189510159684419
277,321745106492103,USGS,32.29594167,-106.8230917,NM,40.0,40.0,1.0,0.0845988807600325
278,321745106492106,USGS,32.2962047,-106.8230608,NM,650.0,915.0,3.0,0.3039825689279928
279,321859106503101,USGS,32.3166361,-106.8420111,NM,34.0,34.0,1.0,0.3718979200291944
280,321943081151401,USGS,32.3286111,-81.25388889,GA,215.0,215.0,2.0,0.3877286810655457
281,322009111191801,USGS,32.3359065,-111.3223284,AZ,1003.0,1003.0,2.0,0.9684074727567404
282,322036084590301,USGS,32.3420917,-84.9860416,GA,550.0,568.0,2.0,0.0188937951135625
283,322047086214301,USGS,32.3465278,-86.3619149,AL,270.0,271.0,1.0,0.6282232381320486
284,322057111134801,USGS,32.34924019,-111.2306587,AZ,998.0,,,0.2121650092085618
285,322234081190003,USGS,32.3761111,-81.3166667,GA,190.0,,1.0,0.630739697449548
286,322236081191001,USGS,32.3768572,-81.3192763,GA,429.0,429.0,0.0,0.0392554732019998
287,322245083290101,USGS,32.3793221,-83.4835102,GA,1555.0,1555.0,3.0,0.0143257815332865
288,322310090530202,USGS,32.3847222,-90.8769444,MS,170.0,170.0,1.0,0.1062957793954892
289,322323106314701,USGS,32.3897222,-106.5302778,NM,295.0,295.0,3.0,0.6406047433015261
290,322339111170001,USGS,32.39423868,-111.2839943,AZ,1010.0,1010.0,,0.2170146249839637
291,322500085551201,USGS,32.41691667,-85.9199167,AL,32.0,32.0,1.0,0.0453568011194318
292,322540106525101,USGS,32.42798333,-106.8809333,NM,34.5,34.5,1.0,0.4031984962371249
293,322652083033001,USGS,32.4518351,-83.0576486,GA,123.0,123.0,1.0,0.0528667427240024
294,322745080435800,USGS,32.4632465,-80.734273,SC,105.0,105.0,0.0,0.0064773976930844
295,323030083030003,USGS,32.50766764,-83.045426,GA,1685.0,1685.0,3.0,0.4167817966773689
296,323047090484401,USGS,32.51305556,-90.8122222,MS,26.65,28.0,1.0,0.0887938950894452
297,323123081511601,USGS,32.52322514,-81.85428058,GA,860.0,860.0,3.0,0.5293701186920449
298,323123081511602,USGS,32.52322514,-81.85428058,GA,210.0,210.0,3.0,0.4030250927700406
299,323302083263401,USGS,32.5507037,-83.4426761,GA,616.0,616.0,2.0,0.0541496295566361
300,323510111181001,USGS,32.5872916,-111.303443,AZ,1400.0,1400.0,2.0,0.9763725310831798
301,323802107024101,USGS,32.63456389,-107.0452583,NM,16.87,16.87,1.0,0.0124865218369202
302,323917107031601,USGS,32.6543472,-107.0550972,NM,18.17,18.17,0.0,0.0101168921923647
303,324003114235701,USGS,32.6675595,-114.3998647,AZ,300.4,300.4,2.0,0.8879842298411068
304,324141092390501,USGS,32.69486847,-92.651539,LA,686.0,686.0,2.0,0.2568994281676318
305,324143080505900,USGS,32.69795546,-80.8509405,SC,113.0,,3.0,0.0442320855374552
306,324209082430201,USGS,32.70266185,-82.7170813,GA,1780.0,1780.0,3.0,0.3086084926315142
